,ImageName,Lat,Long
94,Pittsburgh00094.png,40.5010370003,-79.9357089996
95,Pittsburgh00095.png,40.5010370003,-79.9340089996
96,Pittsburgh00096.png,40.5010370003,-79.9323089996
97,Pittsburgh00097.png,40.5010370003,-79.9306089996
98,Pittsburgh00098.png,40.5010370003,-79.9289089996
99,Pittsburgh00099.png,40.5010370003,-79.9272089996
100,Pittsburgh00100.png,40.5010370003,-79.9255089996
101,Pittsburgh00101.png,40.5010370003,-79.9238089996
102,Pittsburgh00102.png,40.5010370003,-79.9221089996
103,Pittsburgh00103.png,40.5010370003,-79.9204089996
104,Pittsburgh00104.png,40.5010370003,-79.9187089996
105,Pittsburgh00105.png,40.5010370003,-79.9170089996
106,Pittsburgh00106.png,40.5010370003,-79.9153089996
107,Pittsburgh00107.png,40.5010370003,-79.9136089996
108,Pittsburgh00108.png,40.5010370003,-79.9119089996
109,Pittsburgh00109.png,40.5010370003,-79.9102089996
110,Pittsburgh00110.png,40.5010370003,-79.9085089996
111,Pittsburgh00111.png,40.5010370003,-79.9068089996
112,Pittsburgh00112.png,40.5010370003,-79.9051089996
113,Pittsburgh00113.png,40.5010370003,-79.9034089996
114,Pittsburgh00114.png,40.5010370003,-79.9017089996
115,Pittsburgh00115.png,40.5010370003,-79.9000089996
116,Pittsburgh00116.png,40.5010370003,-79.8983089996
117,Pittsburgh00117.png,40.5010370003,-79.8966089996
118,Pittsburgh00118.png,40.5010370003,-79.8949089996
119,Pittsburgh00119.png,40.5010370003,-79.8932089996
120,Pittsburgh00120.png,40.5010370003,-79.8915089996
121,Pittsburgh00121.png,40.5010370003,-79.8898089996
122,Pittsburgh00122.png,40.5010370003,-79.8881089996
123,Pittsburgh00123.png,40.5010370003,-79.8864089996
124,Pittsburgh00124.png,40.5010370003,-79.8847089996
125,Pittsburgh00125.png,40.5010370003,-79.8830089996
126,Pittsburgh00126.png,40.5010370003,-79.8813089996
127,Pittsburgh00127.png,40.5010370003,-79.8796089996
128,Pittsburgh00128.png,40.5010370003,-79.8779089996
129,Pittsburgh00129.png,40.5010370003,-79.8762089996
130,Pittsburgh00130.png,40.5010370003,-79.8745089996
131,Pittsburgh00131.png,40.5010370003,-79.8728089996
132,Pittsburgh00132.png,40.5010370003,-79.8711089996
133,Pittsburgh00133.png,40.5010370003,-79.8694089996
134,Pittsburgh00134.png,40.5010370003,-79.8677089996
135,Pittsburgh00135.png,40.4997370003,-80.0955089996
136,Pittsburgh00136.png,40.4997370003,-80.0938089996
137,Pittsburgh00137.png,40.4997370003,-80.0921089996
138,Pittsburgh00138.png,40.4997370003,-80.0904089996
139,Pittsburgh00139.png,40.4997370003,-80.0887089996
140,Pittsburgh00140.png,40.4997370003,-80.0870089996
141,Pittsburgh00141.png,40.4997370003,-80.0853089996
142,Pittsburgh00142.png,40.4997370003,-80.0836089996
143,Pittsburgh00143.png,40.4997370003,-80.0819089996
144,Pittsburgh00144.png,40.4997370003,-80.0802089996
145,Pittsburgh00145.png,40.4997370003,-80.0785089996
146,Pittsburgh00146.png,40.4997370003,-80.0768089996
147,Pittsburgh00147.png,40.4997370003,-80.0751089996
148,Pittsburgh00148.png,40.4997370003,-80.0734089996
149,Pittsburgh00149.png,40.4997370003,-80.0717089996
150,Pittsburgh00150.png,40.4997370003,-80.0700089996
151,Pittsburgh00151.png,40.4997370003,-80.0683089996
152,Pittsburgh00152.png,40.4997370003,-80.0666089996
153,Pittsburgh00153.png,40.4997370003,-80.0649089996
154,Pittsburgh00154.png,40.4997370003,-80.0632089996
155,Pittsburgh00155.png,40.4997370003,-80.0615089996
156,Pittsburgh00156.png,40.4997370003,-80.0598089996
157,Pittsburgh00157.png,40.4997370003,-80.0581089996
158,Pittsburgh00158.png,40.4997370003,-80.0564089996
159,Pittsburgh00159.png,40.4997370003,-80.0547089996
160,Pittsburgh00160.png,40.4997370003,-80.0530089996
161,Pittsburgh00161.png,40.4997370003,-80.0513089996
162,Pittsburgh00162.png,40.4997370003,-80.0496089996
163,Pittsburgh00163.png,40.4997370003,-80.0479089996
164,Pittsburgh00164.png,40.4997370003,-80.0462089996
165,Pittsburgh00165.png,40.4997370003,-80.0445089996
166,Pittsburgh00166.png,40.4997370003,-80.0428089996
167,Pittsburgh00167.png,40.4997370003,-80.0411089996
168,Pittsburgh00168.png,40.4997370003,-80.0394089996
169,Pittsburgh00169.png,40.4997370003,-80.0377089996
170,Pittsburgh00170.png,40.4997370003,-80.0360089996
171,Pittsburgh00171.png,40.4997370003,-80.0343089996
172,Pittsburgh00172.png,40.4997370003,-80.0326089996
173,Pittsburgh00173.png,40.4997370003,-80.0309089996
174,Pittsburgh00174.png,40.4997370003,-80.0292089996
175,Pittsburgh00175.png,40.4997370003,-80.0275089996
176,Pittsburgh00176.png,40.4997370003,-80.0258089996
177,Pittsburgh00177.png,40.4997370003,-80.0241089996
178,Pittsburgh00178.png,40.4997370003,-80.0224089996
179,Pittsburgh00179.png,40.4997370003,-80.0207089996
180,Pittsburgh00180.png,40.4997370003,-80.0190089996
181,Pittsburgh00181.png,40.4997370003,-80.0173089996
182,Pittsburgh00182.png,40.4997370003,-80.0156089996
183,Pittsburgh00183.png,40.4997370003,-80.0139089996
184,Pittsburgh00184.png,40.4997370003,-80.0122089996
185,Pittsburgh00185.png,40.4997370003,-80.0105089996
186,Pittsburgh00186.png,40.4997370003,-80.0088089996
187,Pittsburgh00187.png,40.4997370003,-80.0071089996
188,Pittsburgh00188.png,40.4997370003,-80.0054089996
189,Pittsburgh00189.png,40.4997370003,-80.0037089996
190,Pittsburgh00190.png,40.4997370003,-80.0020089996
191,Pittsburgh00191.png,40.4997370003,-80.0003089996
192,Pittsburgh00192.png,40.4997370003,-79.9986089996
193,Pittsburgh00193.png,40.4997370003,-79.9969089996
194,Pittsburgh00194.png,40.4997370003,-79.9952089996
195,Pittsburgh00195.png,40.4997370003,-79.9935089996
196,Pittsburgh00196.png,40.4997370003,-79.9918089996
197,Pittsburgh00197.png,40.4997370003,-79.9901089996
198,Pittsburgh00198.png,40.4997370003,-79.9884089996
199,Pittsburgh00199.png,40.4997370003,-79.9867089996
200,Pittsburgh00200.png,40.4997370003,-79.9850089996
201,Pittsburgh00201.png,40.4997370003,-79.9833089996
202,Pittsburgh00202.png,40.4997370003,-79.9816089996
203,Pittsburgh00203.png,40.4997370003,-79.9799089996
204,Pittsburgh00204.png,40.4997370003,-79.9782089996
205,Pittsburgh00205.png,40.4997370003,-79.9765089996
206,Pittsburgh00206.png,40.4997370003,-79.9748089996
207,Pittsburgh00207.png,40.4997370003,-79.9731089996
208,Pittsburgh00208.png,40.4997370003,-79.9714089996
209,Pittsburgh00209.png,40.4997370003,-79.9697089996
210,Pittsburgh00210.png,40.4997370003,-79.9680089996
211,Pittsburgh00211.png,40.4997370003,-79.9663089996
212,Pittsburgh00212.png,40.4997370003,-79.9646089996
213,Pittsburgh00213.png,40.4997370003,-79.9629089996
214,Pittsburgh00214.png,40.4997370003,-79.9612089996
215,Pittsburgh00215.png,40.4997370003,-79.9595089996
216,Pittsburgh00216.png,40.4997370003,-79.9578089996
217,Pittsburgh00217.png,40.4997370003,-79.9561089996
218,Pittsburgh00218.png,40.4997370003,-79.9544089996
219,Pittsburgh00219.png,40.4997370003,-79.9527089996
220,Pittsburgh00220.png,40.4997370003,-79.9510089996
221,Pittsburgh00221.png,40.4997370003,-79.9493089996
222,Pittsburgh00222.png,40.4997370003,-79.9476089996
223,Pittsburgh00223.png,40.4997370003,-79.9459089996
224,Pittsburgh00224.png,40.4997370003,-79.9442089996
225,Pittsburgh00225.png,40.4997370003,-79.9425089996
226,Pittsburgh00226.png,40.4997370003,-79.9408089996
227,Pittsburgh00227.png,40.4997370003,-79.9391089996
228,Pittsburgh00228.png,40.4997370003,-79.9374089996
229,Pittsburgh00229.png,40.4997370003,-79.9357089996
230,Pittsburgh00230.png,40.4997370003,-79.9340089996
231,Pittsburgh00231.png,40.4997370003,-79.9323089996
232,Pittsburgh00232.png,40.4997370003,-79.9306089996
233,Pittsburgh00233.png,40.4997370003,-79.9289089996
234,Pittsburgh00234.png,40.4997370003,-79.9272089996
235,Pittsburgh00235.png,40.4997370003,-79.9255089996
236,Pittsburgh00236.png,40.4997370003,-79.9238089996
237,Pittsburgh00237.png,40.4997370003,-79.9221089996
238,Pittsburgh00238.png,40.4997370003,-79.9204089996
239,Pittsburgh00239.png,40.4997370003,-79.9187089996
240,Pittsburgh00240.png,40.4997370003,-79.9170089996
241,Pittsburgh00241.png,40.4997370003,-79.9153089996
242,Pittsburgh00242.png,40.4997370003,-79.9136089996
243,Pittsburgh00243.png,40.4997370003,-79.9119089996
244,Pittsburgh00244.png,40.4997370003,-79.9102089996
245,Pittsburgh00245.png,40.4997370003,-79.9085089996
246,Pittsburgh00246.png,40.4997370003,-79.9068089996
247,Pittsburgh00247.png,40.4997370003,-79.9051089996
248,Pittsburgh00248.png,40.4997370003,-79.9034089996
249,Pittsburgh00249.png,40.4997370003,-79.9017089996
250,Pittsburgh00250.png,40.4997370003,-79.9000089996
251,Pittsburgh00251.png,40.4997370003,-79.8983089996
252,Pittsburgh00252.png,40.4997370003,-79.8966089996
253,Pittsburgh00253.png,40.4997370003,-79.8949089996
254,Pittsburgh00254.png,40.4997370003,-79.8932089996
255,Pittsburgh00255.png,40.4997370003,-79.8915089996
256,Pittsburgh00256.png,40.4997370003,-79.8898089996
257,Pittsburgh00257.png,40.4997370003,-79.8881089996
258,Pittsburgh00258.png,40.4997370003,-79.8864089996
259,Pittsburgh00259.png,40.4997370003,-79.8847089996
260,Pittsburgh00260.png,40.4997370003,-79.8830089996
261,Pittsburgh00261.png,40.4997370003,-79.8813089996
262,Pittsburgh00262.png,40.4997370003,-79.8796089996
263,Pittsburgh00263.png,40.4997370003,-79.8779089996
264,Pittsburgh00264.png,40.4997370003,-79.8762089996
265,Pittsburgh00265.png,40.4997370003,-79.8745089996
266,Pittsburgh00266.png,40.4997370003,-79.8728089996
267,Pittsburgh00267.png,40.4997370003,-79.8711089996
268,Pittsburgh00268.png,40.4997370003,-79.8694089996
269,Pittsburgh00269.png,40.4997370003,-79.8677089996
270,Pittsburgh00270.png,40.4984370003,-80.0955089996
271,Pittsburgh00271.png,40.4984370003,-80.0938089996
272,Pittsburgh00272.png,40.4984370003,-80.0921089996
273,Pittsburgh00273.png,40.4984370003,-80.0904089996
274,Pittsburgh00274.png,40.4984370003,-80.0887089996
275,Pittsburgh00275.png,40.4984370003,-80.0870089996
276,Pittsburgh00276.png,40.4984370003,-80.0853089996
277,Pittsburgh00277.png,40.4984370003,-80.0836089996
278,Pittsburgh00278.png,40.4984370003,-80.0819089996
279,Pittsburgh00279.png,40.4984370003,-80.0802089996
280,Pittsburgh00280.png,40.4984370003,-80.0785089996
281,Pittsburgh00281.png,40.4984370003,-80.0768089996
282,Pittsburgh00282.png,40.4984370003,-80.0751089996
283,Pittsburgh00283.png,40.4984370003,-80.0734089996
284,Pittsburgh00284.png,40.4984370003,-80.0717089996
285,Pittsburgh00285.png,40.4984370003,-80.0700089996
286,Pittsburgh00286.png,40.4984370003,-80.0683089996
287,Pittsburgh00287.png,40.4984370003,-80.0666089996
288,Pittsburgh00288.png,40.4984370003,-80.0649089996
289,Pittsburgh00289.png,40.4984370003,-80.0632089996
290,Pittsburgh00290.png,40.4984370003,-80.0615089996
291,Pittsburgh00291.png,40.4984370003,-80.0598089996
292,Pittsburgh00292.png,40.4984370003,-80.0581089996
293,Pittsburgh00293.png,40.4984370003,-80.0564089996
294,Pittsburgh00294.png,40.4984370003,-80.0547089996
295,Pittsburgh00295.png,40.4984370003,-80.0530089996
296,Pittsburgh00296.png,40.4984370003,-80.0513089996
297,Pittsburgh00297.png,40.4984370003,-80.0496089996
298,Pittsburgh00298.png,40.4984370003,-80.0479089996
299,Pittsburgh00299.png,40.4984370003,-80.0462089996
300,Pittsburgh00300.png,40.4984370003,-80.0445089996
301,Pittsburgh00301.png,40.4984370003,-80.0428089996
302,Pittsburgh00302.png,40.4984370003,-80.0411089996
303,Pittsburgh00303.png,40.4984370003,-80.0394089996
304,Pittsburgh00304.png,40.4984370003,-80.0377089996
305,Pittsburgh00305.png,40.4984370003,-80.0360089996
306,Pittsburgh00306.png,40.4984370003,-80.0343089996
307,Pittsburgh00307.png,40.4984370003,-80.0326089996
308,Pittsburgh00308.png,40.4984370003,-80.0309089996
309,Pittsburgh00309.png,40.4984370003,-80.0292089996
310,Pittsburgh00310.png,40.4984370003,-80.0275089996
311,Pittsburgh00311.png,40.4984370003,-80.0258089996
312,Pittsburgh00312.png,40.4984370003,-80.0241089996
313,Pittsburgh00313.png,40.4984370003,-80.0224089996
314,Pittsburgh00314.png,40.4984370003,-80.0207089996
315,Pittsburgh00315.png,40.4984370003,-80.0190089996
316,Pittsburgh00316.png,40.4984370003,-80.0173089996
317,Pittsburgh00317.png,40.4984370003,-80.0156089996
318,Pittsburgh00318.png,40.4984370003,-80.0139089996
319,Pittsburgh00319.png,40.4984370003,-80.0122089996
320,Pittsburgh00320.png,40.4984370003,-80.0105089996
321,Pittsburgh00321.png,40.4984370003,-80.0088089996
322,Pittsburgh00322.png,40.4984370003,-80.0071089996
323,Pittsburgh00323.png,40.4984370003,-80.0054089996
324,Pittsburgh00324.png,40.4984370003,-80.0037089996
325,Pittsburgh00325.png,40.4984370003,-80.0020089996
326,Pittsburgh00326.png,40.4984370003,-80.0003089996
327,Pittsburgh00327.png,40.4984370003,-79.9986089996
328,Pittsburgh00328.png,40.4984370003,-79.9969089996
329,Pittsburgh00329.png,40.4984370003,-79.9952089996
330,Pittsburgh00330.png,40.4984370003,-79.9935089996
331,Pittsburgh00331.png,40.4984370003,-79.9918089996
332,Pittsburgh00332.png,40.4984370003,-79.9901089996
333,Pittsburgh00333.png,40.4984370003,-79.9884089996
334,Pittsburgh00334.png,40.4984370003,-79.9867089996
335,Pittsburgh00335.png,40.4984370003,-79.9850089996
336,Pittsburgh00336.png,40.4984370003,-79.9833089996
337,Pittsburgh00337.png,40.4984370003,-79.9816089996
338,Pittsburgh00338.png,40.4984370003,-79.9799089996
339,Pittsburgh00339.png,40.4984370003,-79.9782089996
340,Pittsburgh00340.png,40.4984370003,-79.9765089996
341,Pittsburgh00341.png,40.4984370003,-79.9748089996
342,Pittsburgh00342.png,40.4984370003,-79.9731089996
343,Pittsburgh00343.png,40.4984370003,-79.9714089996
344,Pittsburgh00344.png,40.4984370003,-79.9697089996
345,Pittsburgh00345.png,40.4984370003,-79.9680089996
346,Pittsburgh00346.png,40.4984370003,-79.9663089996
347,Pittsburgh00347.png,40.4984370003,-79.9646089996
348,Pittsburgh00348.png,40.4984370003,-79.9629089996
349,Pittsburgh00349.png,40.4984370003,-79.9612089996
350,Pittsburgh00350.png,40.4984370003,-79.9595089996
351,Pittsburgh00351.png,40.4984370003,-79.9578089996
352,Pittsburgh00352.png,40.4984370003,-79.9561089996
353,Pittsburgh00353.png,40.4984370003,-79.9544089996
354,Pittsburgh00354.png,40.4984370003,-79.9527089996
355,Pittsburgh00355.png,40.4984370003,-79.9510089996
356,Pittsburgh00356.png,40.4984370003,-79.9493089996
357,Pittsburgh00357.png,40.4984370003,-79.9476089996
358,Pittsburgh00358.png,40.4984370003,-79.9459089996
359,Pittsburgh00359.png,40.4984370003,-79.9442089996
360,Pittsburgh00360.png,40.4984370003,-79.9425089996
361,Pittsburgh00361.png,40.4984370003,-79.9408089996
362,Pittsburgh00362.png,40.4984370003,-79.9391089996
363,Pittsburgh00363.png,40.4984370003,-79.9374089996
364,Pittsburgh00364.png,40.4984370003,-79.9357089996
365,Pittsburgh00365.png,40.4984370003,-79.9340089996
366,Pittsburgh00366.png,40.4984370003,-79.9323089996
367,Pittsburgh00367.png,40.4984370003,-79.9306089996
368,Pittsburgh00368.png,40.4984370003,-79.9289089996
369,Pittsburgh00369.png,40.4984370003,-79.9272089996
370,Pittsburgh00370.png,40.4984370003,-79.9255089996
371,Pittsburgh00371.png,40.4984370003,-79.9238089996
372,Pittsburgh00372.png,40.4984370003,-79.9221089996
373,Pittsburgh00373.png,40.4984370003,-79.9204089996
374,Pittsburgh00374.png,40.4984370003,-79.9187089996
375,Pittsburgh00375.png,40.4984370003,-79.9170089996
376,Pittsburgh00376.png,40.4984370003,-79.9153089996
377,Pittsburgh00377.png,40.4984370003,-79.9136089996
378,Pittsburgh00378.png,40.4984370003,-79.9119089996
379,Pittsburgh00379.png,40.4984370003,-79.9102089996
380,Pittsburgh00380.png,40.4984370003,-79.9085089996
381,Pittsburgh00381.png,40.4984370003,-79.9068089996
382,Pittsburgh00382.png,40.4984370003,-79.9051089996
383,Pittsburgh00383.png,40.4984370003,-79.9034089996
384,Pittsburgh00384.png,40.4984370003,-79.9017089996
385,Pittsburgh00385.png,40.4984370003,-79.9000089996
386,Pittsburgh00386.png,40.4984370003,-79.8983089996
387,Pittsburgh00387.png,40.4984370003,-79.8966089996
388,Pittsburgh00388.png,40.4984370003,-79.8949089996
389,Pittsburgh00389.png,40.4984370003,-79.8932089996
390,Pittsburgh00390.png,40.4984370003,-79.8915089996
391,Pittsburgh00391.png,40.4984370003,-79.8898089996
392,Pittsburgh00392.png,40.4984370003,-79.8881089996
393,Pittsburgh00393.png,40.4984370003,-79.8864089996
394,Pittsburgh00394.png,40.4984370003,-79.8847089996
395,Pittsburgh00395.png,40.4984370003,-79.8830089996
396,Pittsburgh00396.png,40.4984370003,-79.8813089996
397,Pittsburgh00397.png,40.4984370003,-79.8796089996
398,Pittsburgh00398.png,40.4984370003,-79.8779089996
399,Pittsburgh00399.png,40.4984370003,-79.8762089996
400,Pittsburgh00400.png,40.4984370003,-79.8745089996
401,Pittsburgh00401.png,40.4984370003,-79.8728089996
402,Pittsburgh00402.png,40.4984370003,-79.8711089996
403,Pittsburgh00403.png,40.4984370003,-79.8694089996
404,Pittsburgh00404.png,40.4984370003,-79.8677089996
405,Pittsburgh00405.png,40.4971370003,-80.0955089996
406,Pittsburgh00406.png,40.4971370003,-80.0938089996
407,Pittsburgh00407.png,40.4971370003,-80.0921089996
408,Pittsburgh00408.png,40.4971370003,-80.0904089996
409,Pittsburgh00409.png,40.4971370003,-80.0887089996
410,Pittsburgh00410.png,40.4971370003,-80.0870089996
411,Pittsburgh00411.png,40.4971370003,-80.0853089996
412,Pittsburgh00412.png,40.4971370003,-80.0836089996
413,Pittsburgh00413.png,40.4971370003,-80.0819089996
414,Pittsburgh00414.png,40.4971370003,-80.0802089996
415,Pittsburgh00415.png,40.4971370003,-80.0785089996
416,Pittsburgh00416.png,40.4971370003,-80.0768089996
417,Pittsburgh00417.png,40.4971370003,-80.0751089996
418,Pittsburgh00418.png,40.4971370003,-80.0734089996
419,Pittsburgh00419.png,40.4971370003,-80.0717089996
420,Pittsburgh00420.png,40.4971370003,-80.0700089996
421,Pittsburgh00421.png,40.4971370003,-80.0683089996
422,Pittsburgh00422.png,40.4971370003,-80.0666089996
423,Pittsburgh00423.png,40.4971370003,-80.0649089996
424,Pittsburgh00424.png,40.4971370003,-80.0632089996
425,Pittsburgh00425.png,40.4971370003,-80.0615089996
426,Pittsburgh00426.png,40.4971370003,-80.0598089996
427,Pittsburgh00427.png,40.4971370003,-80.0581089996
428,Pittsburgh00428.png,40.4971370003,-80.0564089996
429,Pittsburgh00429.png,40.4971370003,-80.0547089996
430,Pittsburgh00430.png,40.4971370003,-80.0530089996
431,Pittsburgh00431.png,40.4971370003,-80.0513089996
432,Pittsburgh00432.png,40.4971370003,-80.0496089996
433,Pittsburgh00433.png,40.4971370003,-80.0479089996
434,Pittsburgh00434.png,40.4971370003,-80.0462089996
435,Pittsburgh00435.png,40.4971370003,-80.0445089996
436,Pittsburgh00436.png,40.4971370003,-80.0428089996
437,Pittsburgh00437.png,40.4971370003,-80.0411089996
438,Pittsburgh00438.png,40.4971370003,-80.0394089996
439,Pittsburgh00439.png,40.4971370003,-80.0377089996
440,Pittsburgh00440.png,40.4971370003,-80.0360089996
441,Pittsburgh00441.png,40.4971370003,-80.0343089996
442,Pittsburgh00442.png,40.4971370003,-80.0326089996
443,Pittsburgh00443.png,40.4971370003,-80.0309089996
444,Pittsburgh00444.png,40.4971370003,-80.0292089996
445,Pittsburgh00445.png,40.4971370003,-80.0275089996
446,Pittsburgh00446.png,40.4971370003,-80.0258089996
447,Pittsburgh00447.png,40.4971370003,-80.0241089996
448,Pittsburgh00448.png,40.4971370003,-80.0224089996
449,Pittsburgh00449.png,40.4971370003,-80.0207089996
450,Pittsburgh00450.png,40.4971370003,-80.0190089996
451,Pittsburgh00451.png,40.4971370003,-80.0173089996
452,Pittsburgh00452.png,40.4971370003,-80.0156089996
453,Pittsburgh00453.png,40.4971370003,-80.0139089996
454,Pittsburgh00454.png,40.4971370003,-80.0122089996
455,Pittsburgh00455.png,40.4971370003,-80.0105089996
456,Pittsburgh00456.png,40.4971370003,-80.0088089996
457,Pittsburgh00457.png,40.4971370003,-80.0071089996
458,Pittsburgh00458.png,40.4971370003,-80.0054089996
459,Pittsburgh00459.png,40.4971370003,-80.0037089996
460,Pittsburgh00460.png,40.4971370003,-80.0020089996
461,Pittsburgh00461.png,40.4971370003,-80.0003089996
462,Pittsburgh00462.png,40.4971370003,-79.9986089996
463,Pittsburgh00463.png,40.4971370003,-79.9969089996
464,Pittsburgh00464.png,40.4971370003,-79.9952089996
465,Pittsburgh00465.png,40.4971370003,-79.9935089996
466,Pittsburgh00466.png,40.4971370003,-79.9918089996
467,Pittsburgh00467.png,40.4971370003,-79.9901089996
468,Pittsburgh00468.png,40.4971370003,-79.9884089996
469,Pittsburgh00469.png,40.4971370003,-79.9867089996
470,Pittsburgh00470.png,40.4971370003,-79.9850089996
471,Pittsburgh00471.png,40.4971370003,-79.9833089996
472,Pittsburgh00472.png,40.4971370003,-79.9816089996
473,Pittsburgh00473.png,40.4971370003,-79.9799089996
474,Pittsburgh00474.png,40.4971370003,-79.9782089996
475,Pittsburgh00475.png,40.4971370003,-79.9765089996
476,Pittsburgh00476.png,40.4971370003,-79.9748089996
477,Pittsburgh00477.png,40.4971370003,-79.9731089996
478,Pittsburgh00478.png,40.4971370003,-79.9714089996
479,Pittsburgh00479.png,40.4971370003,-79.9697089996
480,Pittsburgh00480.png,40.4971370003,-79.9680089996
