,ImageName,Lat,Long
57,Pittsburgh0057.png,40.5010370003,-79.9017089996
58,Pittsburgh0058.png,40.5010370003,-79.8983089996
59,Pittsburgh0059.png,40.5010370003,-79.8949089996
60,Pittsburgh0060.png,40.5010370003,-79.8915089996
61,Pittsburgh0061.png,40.5010370003,-79.8881089996
62,Pittsburgh0062.png,40.5010370003,-79.8847089996
63,Pittsburgh0063.png,40.5010370003,-79.8813089996
64,Pittsburgh0064.png,40.5010370003,-79.8779089996
65,Pittsburgh0065.png,40.5010370003,-79.8745089996
66,Pittsburgh0066.png,40.5010370003,-79.8711089996
67,Pittsburgh0067.png,40.4984370003,-80.0955089996
68,Pittsburgh0068.png,40.4984370003,-80.0921089996
69,Pittsburgh0069.png,40.4984370003,-80.0887089996
70,Pittsburgh0070.png,40.4984370003,-80.0853089996
71,Pittsburgh0071.png,40.4984370003,-80.0819089996
72,Pittsburgh0072.png,40.4984370003,-80.0785089996
73,Pittsburgh0073.png,40.4984370003,-80.0751089996
74,Pittsburgh0074.png,40.4984370003,-80.0717089996
75,Pittsburgh0075.png,40.4984370003,-80.0683089996
76,Pittsburgh0076.png,40.4984370003,-80.0649089996
77,Pittsburgh0077.png,40.4984370003,-80.0615089996
78,Pittsburgh0078.png,40.4984370003,-80.0581089996
79,Pittsburgh0079.png,40.4984370003,-80.0547089996
80,Pittsburgh0080.png,40.4984370003,-80.0513089996
81,Pittsburgh0081.png,40.4984370003,-80.0479089996
82,Pittsburgh0082.png,40.4984370003,-80.0445089996
83,Pittsburgh0083.png,40.4984370003,-80.0411089996
84,Pittsburgh0084.png,40.4984370003,-80.0377089996
85,Pittsburgh0085.png,40.4984370003,-80.0343089996
86,Pittsburgh0086.png,40.4984370003,-80.0309089996
87,Pittsburgh0087.png,40.4984370003,-80.0275089996
88,Pittsburgh0088.png,40.4984370003,-80.0241089996
89,Pittsburgh0089.png,40.4984370003,-80.0207089996
90,Pittsburgh0090.png,40.4984370003,-80.0173089996
91,Pittsburgh0091.png,40.4984370003,-80.0139089996
92,Pittsburgh0092.png,40.4984370003,-80.0105089996
93,Pittsburgh0093.png,40.4984370003,-80.0071089996
94,Pittsburgh0094.png,40.4984370003,-80.0037089996
95,Pittsburgh0095.png,40.4984370003,-80.0003089996
96,Pittsburgh0096.png,40.4984370003,-79.9969089996
97,Pittsburgh0097.png,40.4984370003,-79.9935089996
98,Pittsburgh0098.png,40.4984370003,-79.9901089996
99,Pittsburgh0099.png,40.4984370003,-79.9867089996
100,Pittsburgh0100.png,40.4984370003,-79.9833089996
101,Pittsburgh0101.png,40.4984370003,-79.9799089996
102,Pittsburgh0102.png,40.4984370003,-79.9765089996
103,Pittsburgh0103.png,40.4984370003,-79.9731089996
104,Pittsburgh0104.png,40.4984370003,-79.9697089996
105,Pittsburgh0105.png,40.4984370003,-79.9663089996
106,Pittsburgh0106.png,40.4984370003,-79.9629089996
107,Pittsburgh0107.png,40.4984370003,-79.9595089996
108,Pittsburgh0108.png,40.4984370003,-79.9561089996
109,Pittsburgh0109.png,40.4984370003,-79.9527089996
110,Pittsburgh0110.png,40.4984370003,-79.9493089996
111,Pittsburgh0111.png,40.4984370003,-79.9459089996
112,Pittsburgh0112.png,40.4984370003,-79.9425089996
113,Pittsburgh0113.png,40.4984370003,-79.9391089996
114,Pittsburgh0114.png,40.4984370003,-79.9357089996
115,Pittsburgh0115.png,40.4984370003,-79.9323089996
116,Pittsburgh0116.png,40.4984370003,-79.9289089996
117,Pittsburgh0117.png,40.4984370003,-79.9255089996
118,Pittsburgh0118.png,40.4984370003,-79.9221089996
119,Pittsburgh0119.png,40.4984370003,-79.9187089996
120,Pittsburgh0120.png,40.4984370003,-79.9153089996
121,Pittsburgh0121.png,40.4984370003,-79.9119089996
122,Pittsburgh0122.png,40.4984370003,-79.9085089996
123,Pittsburgh0123.png,40.4984370003,-79.9051089996
124,Pittsburgh0124.png,40.4984370003,-79.9017089996
125,Pittsburgh0125.png,40.4984370003,-79.8983089996
126,Pittsburgh0126.png,40.4984370003,-79.8949089996
127,Pittsburgh0127.png,40.4984370003,-79.8915089996
128,Pittsburgh0128.png,40.4984370003,-79.8881089996
129,Pittsburgh0129.png,40.4984370003,-79.8847089996
130,Pittsburgh0130.png,40.4984370003,-79.8813089996
131,Pittsburgh0131.png,40.4984370003,-79.8779089996
132,Pittsburgh0132.png,40.4984370003,-79.8745089996
133,Pittsburgh0133.png,40.4984370003,-79.8711089996
134,Pittsburgh0134.png,40.4958370003,-80.0955089996
135,Pittsburgh0135.png,40.4958370003,-80.0921089996
136,Pittsburgh0136.png,40.4958370003,-80.0887089996
137,Pittsburgh0137.png,40.4958370003,-80.0853089996
138,Pittsburgh0138.png,40.4958370003,-80.0819089996
139,Pittsburgh0139.png,40.4958370003,-80.0785089996
140,Pittsburgh0140.png,40.4958370003,-80.0751089996
141,Pittsburgh0141.png,40.4958370003,-80.0717089996
142,Pittsburgh0142.png,40.4958370003,-80.0683089996
143,Pittsburgh0143.png,40.4958370003,-80.0649089996
144,Pittsburgh0144.png,40.4958370003,-80.0615089996
145,Pittsburgh0145.png,40.4958370003,-80.0581089996
146,Pittsburgh0146.png,40.4958370003,-80.0547089996
147,Pittsburgh0147.png,40.4958370003,-80.0513089996
148,Pittsburgh0148.png,40.4958370003,-80.0479089996
149,Pittsburgh0149.png,40.4958370003,-80.0445089996
150,Pittsburgh0150.png,40.4958370003,-80.0411089996
151,Pittsburgh0151.png,40.4958370003,-80.0377089996
152,Pittsburgh0152.png,40.4958370003,-80.0343089996
153,Pittsburgh0153.png,40.4958370003,-80.0309089996
154,Pittsburgh0154.png,40.4958370003,-80.0275089996
155,Pittsburgh0155.png,40.4958370003,-80.0241089996
156,Pittsburgh0156.png,40.4958370003,-80.0207089996
157,Pittsburgh0157.png,40.4958370003,-80.0173089996
158,Pittsburgh0158.png,40.4958370003,-80.0139089996
159,Pittsburgh0159.png,40.4958370003,-80.0105089996
160,Pittsburgh0160.png,40.4958370003,-80.0071089996
161,Pittsburgh0161.png,40.4958370003,-80.0037089996
162,Pittsburgh0162.png,40.4958370003,-80.0003089996
163,Pittsburgh0163.png,40.4958370003,-79.9969089996
164,Pittsburgh0164.png,40.4958370003,-79.9935089996
165,Pittsburgh0165.png,40.4958370003,-79.9901089996
166,Pittsburgh0166.png,40.4958370003,-79.9867089996
167,Pittsburgh0167.png,40.4958370003,-79.9833089996
168,Pittsburgh0168.png,40.4958370003,-79.9799089996
169,Pittsburgh0169.png,40.4958370003,-79.9765089996
170,Pittsburgh0170.png,40.4958370003,-79.9731089996
171,Pittsburgh0171.png,40.4958370003,-79.9697089996
172,Pittsburgh0172.png,40.4958370003,-79.9663089996
173,Pittsburgh0173.png,40.4958370003,-79.9629089996
174,Pittsburgh0174.png,40.4958370003,-79.9595089996
175,Pittsburgh0175.png,40.4958370003,-79.9561089996
176,Pittsburgh0176.png,40.4958370003,-79.9527089996
177,Pittsburgh0177.png,40.4958370003,-79.9493089996
178,Pittsburgh0178.png,40.4958370003,-79.9459089996
179,Pittsburgh0179.png,40.4958370003,-79.9425089996
180,Pittsburgh0180.png,40.4958370003,-79.9391089996
181,Pittsburgh0181.png,40.4958370003,-79.9357089996
182,Pittsburgh0182.png,40.4958370003,-79.9323089996
183,Pittsburgh0183.png,40.4958370003,-79.9289089996
184,Pittsburgh0184.png,40.4958370003,-79.9255089996
185,Pittsburgh0185.png,40.4958370003,-79.9221089996
186,Pittsburgh0186.png,40.4958370003,-79.9187089996
187,Pittsburgh0187.png,40.4958370003,-79.9153089996
188,Pittsburgh0188.png,40.4958370003,-79.9119089996
189,Pittsburgh0189.png,40.4958370003,-79.9085089996
190,Pittsburgh0190.png,40.4958370003,-79.9051089996
191,Pittsburgh0191.png,40.4958370003,-79.9017089996
192,Pittsburgh0192.png,40.4958370003,-79.8983089996
193,Pittsburgh0193.png,40.4958370003,-79.8949089996
194,Pittsburgh0194.png,40.4958370003,-79.8915089996
195,Pittsburgh0195.png,40.4958370003,-79.8881089996
196,Pittsburgh0196.png,40.4958370003,-79.8847089996
197,Pittsburgh0197.png,40.4958370003,-79.8813089996
198,Pittsburgh0198.png,40.4958370003,-79.8779089996
199,Pittsburgh0199.png,40.4958370003,-79.8745089996
200,Pittsburgh0200.png,40.4958370003,-79.8711089996
201,Pittsburgh0201.png,40.4932370003,-80.0955089996
202,Pittsburgh0202.png,40.4932370003,-80.0921089996
203,Pittsburgh0203.png,40.4932370003,-80.0887089996
204,Pittsburgh0204.png,40.4932370003,-80.0853089996
205,Pittsburgh0205.png,40.4932370003,-80.0819089996
206,Pittsburgh0206.png,40.4932370003,-80.0785089996
207,Pittsburgh0207.png,40.4932370003,-80.0751089996
208,Pittsburgh0208.png,40.4932370003,-80.0717089996
209,Pittsburgh0209.png,40.4932370003,-80.0683089996
210,Pittsburgh0210.png,40.4932370003,-80.0649089996
211,Pittsburgh0211.png,40.4932370003,-80.0615089996
212,Pittsburgh0212.png,40.4932370003,-80.0581089996
213,Pittsburgh0213.png,40.4932370003,-80.0547089996
214,Pittsburgh0214.png,40.4932370003,-80.0513089996
215,Pittsburgh0215.png,40.4932370003,-80.0479089996
216,Pittsburgh0216.png,40.4932370003,-80.0445089996
217,Pittsburgh0217.png,40.4932370003,-80.0411089996
218,Pittsburgh0218.png,40.4932370003,-80.0377089996
219,Pittsburgh0219.png,40.4932370003,-80.0343089996
220,Pittsburgh0220.png,40.4932370003,-80.0309089996
221,Pittsburgh0221.png,40.4932370003,-80.0275089996
222,Pittsburgh0222.png,40.4932370003,-80.0241089996
223,Pittsburgh0223.png,40.4932370003,-80.0207089996
224,Pittsburgh0224.png,40.4932370003,-80.0173089996
225,Pittsburgh0225.png,40.4932370003,-80.0139089996
226,Pittsburgh0226.png,40.4932370003,-80.0105089996
227,Pittsburgh0227.png,40.4932370003,-80.0071089996
228,Pittsburgh0228.png,40.4932370003,-80.0037089996
229,Pittsburgh0229.png,40.4932370003,-80.0003089996
230,Pittsburgh0230.png,40.4932370003,-79.9969089996
231,Pittsburgh0231.png,40.4932370003,-79.9935089996
232,Pittsburgh0232.png,40.4932370003,-79.9901089996
233,Pittsburgh0233.png,40.4932370003,-79.9867089996
234,Pittsburgh0234.png,40.4932370003,-79.9833089996
235,Pittsburgh0235.png,40.4932370003,-79.9799089996
236,Pittsburgh0236.png,40.4932370003,-79.9765089996
237,Pittsburgh0237.png,40.4932370003,-79.9731089996
238,Pittsburgh0238.png,40.4932370003,-79.9697089996
239,Pittsburgh0239.png,40.4932370003,-79.9663089996
240,Pittsburgh0240.png,40.4932370003,-79.9629089996
241,Pittsburgh0241.png,40.4932370003,-79.9595089996
242,Pittsburgh0242.png,40.4932370003,-79.9561089996
243,Pittsburgh0243.png,40.4932370003,-79.9527089996
244,Pittsburgh0244.png,40.4932370003,-79.9493089996
245,Pittsburgh0245.png,40.4932370003,-79.9459089996
246,Pittsburgh0246.png,40.4932370003,-79.9425089996
247,Pittsburgh0247.png,40.4932370003,-79.9391089996
248,Pittsburgh0248.png,40.4932370003,-79.9357089996
249,Pittsburgh0249.png,40.4932370003,-79.9323089996
250,Pittsburgh0250.png,40.4932370003,-79.9289089996
251,Pittsburgh0251.png,40.4932370003,-79.9255089996
252,Pittsburgh0252.png,40.4932370003,-79.9221089996
253,Pittsburgh0253.png,40.4932370003,-79.9187089996
254,Pittsburgh0254.png,40.4932370003,-79.9153089996
255,Pittsburgh0255.png,40.4932370003,-79.9119089996
256,Pittsburgh0256.png,40.4932370003,-79.9085089996
257,Pittsburgh0257.png,40.4932370003,-79.9051089996
258,Pittsburgh0258.png,40.4932370003,-79.9017089996
259,Pittsburgh0259.png,40.4932370003,-79.8983089996
260,Pittsburgh0260.png,40.4932370003,-79.8949089996
261,Pittsburgh0261.png,40.4932370003,-79.8915089996
262,Pittsburgh0262.png,40.4932370003,-79.8881089996
263,Pittsburgh0263.png,40.4932370003,-79.8847089996
264,Pittsburgh0264.png,40.4932370003,-79.8813089996
265,Pittsburgh0265.png,40.4932370003,-79.8779089996
266,Pittsburgh0266.png,40.4932370003,-79.8745089996
267,Pittsburgh0267.png,40.4932370003,-79.8711089996
268,Pittsburgh0268.png,40.4906370003,-80.0955089996
269,Pittsburgh0269.png,40.4906370003,-80.0921089996
270,Pittsburgh0270.png,40.4906370003,-80.0887089996
271,Pittsburgh0271.png,40.4906370003,-80.0853089996
272,Pittsburgh0272.png,40.4906370003,-80.0819089996
273,Pittsburgh0273.png,40.4906370003,-80.0785089996
274,Pittsburgh0274.png,40.4906370003,-80.0751089996
275,Pittsburgh0275.png,40.4906370003,-80.0717089996
276,Pittsburgh0276.png,40.4906370003,-80.0683089996
277,Pittsburgh0277.png,40.4906370003,-80.0649089996
278,Pittsburgh0278.png,40.4906370003,-80.0615089996
279,Pittsburgh0279.png,40.4906370003,-80.0581089996
280,Pittsburgh0280.png,40.4906370003,-80.0547089996
281,Pittsburgh0281.png,40.4906370003,-80.0513089996
282,Pittsburgh0282.png,40.4906370003,-80.0479089996
283,Pittsburgh0283.png,40.4906370003,-80.0445089996
284,Pittsburgh0284.png,40.4906370003,-80.0411089996
285,Pittsburgh0285.png,40.4906370003,-80.0377089996
286,Pittsburgh0286.png,40.4906370003,-80.0343089996
287,Pittsburgh0287.png,40.4906370003,-80.0309089996
288,Pittsburgh0288.png,40.4906370003,-80.0275089996
289,Pittsburgh0289.png,40.4906370003,-80.0241089996
290,Pittsburgh0290.png,40.4906370003,-80.0207089996
291,Pittsburgh0291.png,40.4906370003,-80.0173089996
292,Pittsburgh0292.png,40.4906370003,-80.0139089996
293,Pittsburgh0293.png,40.4906370003,-80.0105089996
294,Pittsburgh0294.png,40.4906370003,-80.0071089996
295,Pittsburgh0295.png,40.4906370003,-80.0037089996
296,Pittsburgh0296.png,40.4906370003,-80.0003089996
297,Pittsburgh0297.png,40.4906370003,-79.9969089996
298,Pittsburgh0298.png,40.4906370003,-79.9935089996
299,Pittsburgh0299.png,40.4906370003,-79.9901089996
300,Pittsburgh0300.png,40.4906370003,-79.9867089996
301,Pittsburgh0301.png,40.4906370003,-79.9833089996
302,Pittsburgh0302.png,40.4906370003,-79.9799089996
303,Pittsburgh0303.png,40.4906370003,-79.9765089996
304,Pittsburgh0304.png,40.4906370003,-79.9731089996
305,Pittsburgh0305.png,40.4906370003,-79.9697089996
306,Pittsburgh0306.png,40.4906370003,-79.9663089996
307,Pittsburgh0307.png,40.4906370003,-79.9629089996
308,Pittsburgh0308.png,40.4906370003,-79.9595089996
309,Pittsburgh0309.png,40.4906370003,-79.9561089996
310,Pittsburgh0310.png,40.4906370003,-79.9527089996
311,Pittsburgh0311.png,40.4906370003,-79.9493089996
312,Pittsburgh0312.png,40.4906370003,-79.9459089996
313,Pittsburgh0313.png,40.4906370003,-79.9425089996
314,Pittsburgh0314.png,40.4906370003,-79.9391089996
315,Pittsburgh0315.png,40.4906370003,-79.9357089996
316,Pittsburgh0316.png,40.4906370003,-79.9323089996
317,Pittsburgh0317.png,40.4906370003,-79.9289089996
318,Pittsburgh0318.png,40.4906370003,-79.9255089996
319,Pittsburgh0319.png,40.4906370003,-79.9221089996
320,Pittsburgh0320.png,40.4906370003,-79.9187089996
321,Pittsburgh0321.png,40.4906370003,-79.9153089996
322,Pittsburgh0322.png,40.4906370003,-79.9119089996
323,Pittsburgh0323.png,40.4906370003,-79.9085089996
324,Pittsburgh0324.png,40.4906370003,-79.9051089996
325,Pittsburgh0325.png,40.4906370003,-79.9017089996
326,Pittsburgh0326.png,40.4906370003,-79.8983089996
327,Pittsburgh0327.png,40.4906370003,-79.8949089996
328,Pittsburgh0328.png,40.4906370003,-79.8915089996
329,Pittsburgh0329.png,40.4906370003,-79.8881089996
330,Pittsburgh0330.png,40.4906370003,-79.8847089996
331,Pittsburgh0331.png,40.4906370003,-79.8813089996
332,Pittsburgh0332.png,40.4906370003,-79.8779089996
333,Pittsburgh0333.png,40.4906370003,-79.8745089996
334,Pittsburgh0334.png,40.4906370003,-79.8711089996
335,Pittsburgh0335.png,40.4880370003,-80.0955089996
336,Pittsburgh0336.png,40.4880370003,-80.0921089996
337,Pittsburgh0337.png,40.4880370003,-80.0887089996
338,Pittsburgh0338.png,40.4880370003,-80.0853089996
339,Pittsburgh0339.png,40.4880370003,-80.0819089996
340,Pittsburgh0340.png,40.4880370003,-80.0785089996
341,Pittsburgh0341.png,40.4880370003,-80.0751089996
342,Pittsburgh0342.png,40.4880370003,-80.0717089996
343,Pittsburgh0343.png,40.4880370003,-80.0683089996
344,Pittsburgh0344.png,40.4880370003,-80.0649089996
345,Pittsburgh0345.png,40.4880370003,-80.0615089996
346,Pittsburgh0346.png,40.4880370003,-80.0581089996
347,Pittsburgh0347.png,40.4880370003,-80.0547089996
348,Pittsburgh0348.png,40.4880370003,-80.0513089996
349,Pittsburgh0349.png,40.4880370003,-80.0479089996
350,Pittsburgh0350.png,40.4880370003,-80.0445089996
351,Pittsburgh0351.png,40.4880370003,-80.0411089996
352,Pittsburgh0352.png,40.4880370003,-80.0377089996
353,Pittsburgh0353.png,40.4880370003,-80.0343089996
354,Pittsburgh0354.png,40.4880370003,-80.0309089996
355,Pittsburgh0355.png,40.4880370003,-80.0275089996
356,Pittsburgh0356.png,40.4880370003,-80.0241089996
357,Pittsburgh0357.png,40.4880370003,-80.0207089996
358,Pittsburgh0358.png,40.4880370003,-80.0173089996
359,Pittsburgh0359.png,40.4880370003,-80.0139089996
360,Pittsburgh0360.png,40.4880370003,-80.0105089996
361,Pittsburgh0361.png,40.4880370003,-80.0071089996
362,Pittsburgh0362.png,40.4880370003,-80.0037089996
363,Pittsburgh0363.png,40.4880370003,-80.0003089996
364,Pittsburgh0364.png,40.4880370003,-79.9969089996
365,Pittsburgh0365.png,40.4880370003,-79.9935089996
366,Pittsburgh0366.png,40.4880370003,-79.9901089996
367,Pittsburgh0367.png,40.4880370003,-79.9867089996
368,Pittsburgh0368.png,40.4880370003,-79.9833089996
369,Pittsburgh0369.png,40.4880370003,-79.9799089996
370,Pittsburgh0370.png,40.4880370003,-79.9765089996
371,Pittsburgh0371.png,40.4880370003,-79.9731089996
372,Pittsburgh0372.png,40.4880370003,-79.9697089996
373,Pittsburgh0373.png,40.4880370003,-79.9663089996
374,Pittsburgh0374.png,40.4880370003,-79.9629089996
375,Pittsburgh0375.png,40.4880370003,-79.9595089996
376,Pittsburgh0376.png,40.4880370003,-79.9561089996
377,Pittsburgh0377.png,40.4880370003,-79.9527089996
378,Pittsburgh0378.png,40.4880370003,-79.9493089996
379,Pittsburgh0379.png,40.4880370003,-79.9459089996
380,Pittsburgh0380.png,40.4880370003,-79.9425089996
381,Pittsburgh0381.png,40.4880370003,-79.9391089996
382,Pittsburgh0382.png,40.4880370003,-79.9357089996
383,Pittsburgh0383.png,40.4880370003,-79.9323089996
384,Pittsburgh0384.png,40.4880370003,-79.9289089996
385,Pittsburgh0385.png,40.4880370003,-79.9255089996
386,Pittsburgh0386.png,40.4880370003,-79.9221089996
387,Pittsburgh0387.png,40.4880370003,-79.9187089996
388,Pittsburgh0388.png,40.4880370003,-79.9153089996
389,Pittsburgh0389.png,40.4880370003,-79.9119089996
390,Pittsburgh0390.png,40.4880370003,-79.9085089996
391,Pittsburgh0391.png,40.4880370003,-79.9051089996
392,Pittsburgh0392.png,40.4880370003,-79.9017089996
393,Pittsburgh0393.png,40.4880370003,-79.8983089996
394,Pittsburgh0394.png,40.4880370003,-79.8949089996
395,Pittsburgh0395.png,40.4880370003,-79.8915089996
396,Pittsburgh0396.png,40.4880370003,-79.8881089996
397,Pittsburgh0397.png,40.4880370003,-79.8847089996
398,Pittsburgh0398.png,40.4880370003,-79.8813089996
399,Pittsburgh0399.png,40.4880370003,-79.8779089996
400,Pittsburgh0400.png,40.4880370003,-79.8745089996
401,Pittsburgh0401.png,40.4880370003,-79.8711089996
402,Pittsburgh0402.png,40.4854370003,-80.0955089996
403,Pittsburgh0403.png,40.4854370003,-80.0921089996
404,Pittsburgh0404.png,40.4854370003,-80.0887089996
405,Pittsburgh0405.png,40.4854370003,-80.0853089996
406,Pittsburgh0406.png,40.4854370003,-80.0819089996
407,Pittsburgh0407.png,40.4854370003,-80.0785089996
408,Pittsburgh0408.png,40.4854370003,-80.0751089996
409,Pittsburgh0409.png,40.4854370003,-80.0717089996
410,Pittsburgh0410.png,40.4854370003,-80.0683089996
411,Pittsburgh0411.png,40.4854370003,-80.0649089996
412,Pittsburgh0412.png,40.4854370003,-80.0615089996
413,Pittsburgh0413.png,40.4854370003,-80.0581089996
414,Pittsburgh0414.png,40.4854370003,-80.0547089996
415,Pittsburgh0415.png,40.4854370003,-80.0513089996
416,Pittsburgh0416.png,40.4854370003,-80.0479089996
417,Pittsburgh0417.png,40.4854370003,-80.0445089996
418,Pittsburgh0418.png,40.4854370003,-80.0411089996
419,Pittsburgh0419.png,40.4854370003,-80.0377089996
420,Pittsburgh0420.png,40.4854370003,-80.0343089996
421,Pittsburgh0421.png,40.4854370003,-80.0309089996
422,Pittsburgh0422.png,40.4854370003,-80.0275089996
423,Pittsburgh0423.png,40.4854370003,-80.0241089996
424,Pittsburgh0424.png,40.4854370003,-80.0207089996
425,Pittsburgh0425.png,40.4854370003,-80.0173089996
426,Pittsburgh0426.png,40.4854370003,-80.0139089996
427,Pittsburgh0427.png,40.4854370003,-80.0105089996
428,Pittsburgh0428.png,40.4854370003,-80.0071089996
429,Pittsburgh0429.png,40.4854370003,-80.0037089996
430,Pittsburgh0430.png,40.4854370003,-80.0003089996
431,Pittsburgh0431.png,40.4854370003,-79.9969089996
432,Pittsburgh0432.png,40.4854370003,-79.9935089996
433,Pittsburgh0433.png,40.4854370003,-79.9901089996
434,Pittsburgh0434.png,40.4854370003,-79.9867089996
435,Pittsburgh0435.png,40.4854370003,-79.9833089996
436,Pittsburgh0436.png,40.4854370003,-79.9799089996
437,Pittsburgh0437.png,40.4854370003,-79.9765089996
438,Pittsburgh0438.png,40.4854370003,-79.9731089996
439,Pittsburgh0439.png,40.4854370003,-79.9697089996
440,Pittsburgh0440.png,40.4854370003,-79.9663089996
441,Pittsburgh0441.png,40.4854370003,-79.9629089996
442,Pittsburgh0442.png,40.4854370003,-79.9595089996
443,Pittsburgh0443.png,40.4854370003,-79.9561089996
444,Pittsburgh0444.png,40.4854370003,-79.9527089996
445,Pittsburgh0445.png,40.4854370003,-79.9493089996
446,Pittsburgh0446.png,40.4854370003,-79.9459089996
447,Pittsburgh0447.png,40.4854370003,-79.9425089996
448,Pittsburgh0448.png,40.4854370003,-79.9391089996
449,Pittsburgh0449.png,40.4854370003,-79.9357089996
450,Pittsburgh0450.png,40.4854370003,-79.9323089996
451,Pittsburgh0451.png,40.4854370003,-79.9289089996
452,Pittsburgh0452.png,40.4854370003,-79.9255089996
453,Pittsburgh0453.png,40.4854370003,-79.9221089996
454,Pittsburgh0454.png,40.4854370003,-79.9187089996
455,Pittsburgh0455.png,40.4854370003,-79.9153089996
456,Pittsburgh0456.png,40.4854370003,-79.9119089996
457,Pittsburgh0457.png,40.4854370003,-79.9085089996
458,Pittsburgh0458.png,40.4854370003,-79.9051089996
459,Pittsburgh0459.png,40.4854370003,-79.9017089996
460,Pittsburgh0460.png,40.4854370003,-79.8983089996
461,Pittsburgh0461.png,40.4854370003,-79.8949089996
462,Pittsburgh0462.png,40.4854370003,-79.8915089996
463,Pittsburgh0463.png,40.4854370003,-79.8881089996
464,Pittsburgh0464.png,40.4854370003,-79.8847089996
465,Pittsburgh0465.png,40.4854370003,-79.8813089996
466,Pittsburgh0466.png,40.4854370003,-79.8779089996
467,Pittsburgh0467.png,40.4854370003,-79.8745089996
468,Pittsburgh0468.png,40.4854370003,-79.8711089996
469,Pittsburgh0469.png,40.4828370003,-80.0955089996
470,Pittsburgh0470.png,40.4828370003,-80.0921089996
471,Pittsburgh0471.png,40.4828370003,-80.0887089996
472,Pittsburgh0472.png,40.4828370003,-80.0853089996
473,Pittsburgh0473.png,40.4828370003,-80.0819089996
474,Pittsburgh0474.png,40.4828370003,-80.0785089996
475,Pittsburgh0475.png,40.4828370003,-80.0751089996
476,Pittsburgh0476.png,40.4828370003,-80.0717089996
477,Pittsburgh0477.png,40.4828370003,-80.0683089996
478,Pittsburgh0478.png,40.4828370003,-80.0649089996
479,Pittsburgh0479.png,40.4828370003,-80.0615089996
480,Pittsburgh0480.png,40.4828370003,-80.0581089996
